Sourashtra Word,Hindi Pronunciation,Tamil Pronunciation,Roman Readable,Havard-Kyoto,IAST,IPA,Meaning English,Meaning Tamil
ꢏꢔꢬꢶ ꢒꢿꢬ꣄,आ॑गरि केर्,ஒக3ரிகேர்,o'gari ker,Ogari ker,ŏgari ker,ogəɾɪ keːɾ,feel vomiting,குமட்டு (இன்)  
ꢔꣂꢦꢸꢬ꣄ ꢒꢾꢬꢱ꣄ꢡꢾ,गा॑पुर्केरस्ते,கொ3பு3ர்கெரஸ்தே,gopur ke'raste',gopur kErastE,gopur kĕrastĕ,goːpuɾ keɾəs̪t̪e,pile up,குமி (த்த்)
ꢔꢸꢣ꣄ꢣꢶ,गुद्दि,கு3த்3தி3,guddi,guddi,guddi,gud̪d̪ɪ,beat with fist,குத்து (இன்)  
ꢪꣁꢥ꣄ꢥꢸꢪ꣄ ꢲꢸꢳꣁ     ꢦꢾꢮ꣄ꢞꢫ ꢶꢬꢴꢵ,मा॑न्नुम्हुळा॑ पेव्डयि र्हा,மொன்னும்ஹுளொபெவ்ட3யி ரா:,mo'nnum hul'o'     pe'vd'aya irhaa,mOnnum huLO     pEvDaya irhA,mŏnnum hul̤ŏ     pĕvḍaya irhā,mon̪n̪um ɦuɭo     peʋɖəjə ɪɾɦɑː,Spurt out,குமுறு (இன்)  
ꢭꢸꢪ꣄ꢦ꣄ꢶꢭꢿ,लुम्पिले,லும்பிலே,lump_ile,lump_ile,lump_ile,lump_ɪleː,be confused (int.),குமை (ந்த்)  
ꢭꢸꢪ꣄ꢦꢵꢜ꣄,लुम्पाट,லும்பாட்,lumpaat',lumpAT,lumpāṭ,lumpɑːʈ,to confuse (tr.),குமை (த்த்)  
ꢧꢸꢭꢵꢧꢸꢭꢶꢣꢾꢒ꣄ꢒꢵꢜ꣄,फुलाफुलि द॑क्काट,பு2லாபு2லிதெ3க்காட்,phulaaphulide'kkaat',phulAphulidEkkAT,phulāphulidĕkkāṭ,pʰulɑːpʰulɪd̪ekkɑːʈ,show pimples,குரு (த்த்)  
ꢱꣁꢥ꣄ꢡꣁꢰ꣄ ꢦꣁꢥ꣄ꢣꢶ,सा॑न्तोष्पा॑न्दि,ஸொந்தோஷ் பொந்தி3,so'nto'sh po'ndi,sOntOS pOndi,sŏntŏṣ pŏndi,s̪on̪t̪oʂ pon̪d̪ɪ,rejoice,குலாவு (இன்)  
ꢒꢸꢣꢹꢲꢭ꣄ ꢦꣁꢥ꣄ꢣꢶ,कुतूहल्पा॑न्दि,குதூஹல்பொந்தி3,kudoohal po'ndi,kudUhal pOndi,kudūhal pŏndi,kud̪uːɦəl pon̪d̪ɪ,rejoice,குலாவு (இன்)  
ꢂꢭ꣄ꢮꢵꢜ꣄,हल्वाट,ஹல்வாட்,alvaat',alvAT,alvāṭ,əlʋɑːʈ,shake (tr.),குலுக்கு (இன்)  
ꢂꢭ꣄ꢭꢶ,हल्लि,ஹல்லி,alli,alli,alli,əllɪ,shake (int.),குலுங்கு (இன்)  
ꢱꢪ꣄ꢪꢶꢯ꣄ꢬꢠꣁ ꢲꣁꢫ꣄ꢬꢴꢵ,सम्मिश्रणा॑ हा॑य र्हा,ஸம்மிஶ்ரணொ ஹொய் ரா:,sammishrano' ho'yrhaa,sammizraNO hOyrhA,sammiśraṇŏ hŏyrhā,s̪əmmɪʃɾəɳo ɦojɾɦɑː,Be shuffled (int.),குலை (ந்த்)  
ꢪꢸꢭ꣄ꢭ ꢧꢭ꣄ꢭꣁ ꢲꣁꢫ꣄ ꢬꢴꢵ,मुल्लफल्ला॑ हा॑य र्हा,முல்லப2ல்லொ ஹொய் ரா:,mulla phallo' ho'y rhaa,mulla phallO hOy rhA,mulla phallŏ hŏy rhā,mullə pʰəllo ɦoj ɾɦɑː,Be shuffled (int.),குலை (ந்த்)  
ꢒꢮ꣄ꢭꢫꢶ ꢬꢴꢵ,कव्लयि र्हा,கவ்லயி ரா:,kavlayi rhaa,kavlayi rhA,kavlayi rhā,kəʋləjɪ ɾɦɑː,Be shuffled (int.),குலை (ந்த்)  
ꢪꢶꢱ꣄ꢬꢠꣁ ꢒꢿꢬ꣄,मिश्रणा॑ केर,மிஶ்ரணொ கேர்,misrano' ker,misraNO ker,misraṇŏ ker,mɪs̪ɾəɳo keːɾ,Shuffle up (tr.),குலை (த்த்)  
ꢪꢸꢭ꣄ꢭ ꢧꢭ꣄ꢭꣁ ꢒꢿꢬ꣄,मुल्ल फल्ला॑ केर,முல்ல ப2ல்லொ கேர்,mulla phallo' ker,mulla phallO ker,mulla phallŏ ker,mullə pʰəllo keːɾ,Shuffle up (tr.),குலை (த்த்)  
ꢒꢮ꣄ꢭꢶ ꢡꢵꢫ꣄,कव्लि ताय,கவ்லி தாய்,kavli taay,kavli tAy,kavli tāy,kəʋlɪ t̪ɑːj,Shuffle up (tr.),குலை (த்த்)  
ꢒꢸꢥꢪꢶꢖ꣄ꢗꢶꢫꢶ ꢬꢴꢵ,कुमिञ्चियि र्हा,குமிஞ்சயி ரா:,kunamingchiyi rhaa,kunamiGciyi rhA,kunamiṅciyi rhā,kun̪əmɪŋt͡ʃɪjɪ ɾɦɑː,be heaped up (int.),குவி (ந்த்)  
ꢒꢸꢪꢶꢖ꣄ꢗꢶ ꢢꣁꢮ꣄,कुमिञ्चि थोव्,குமிஞ்சிதோ2வ்,kumingchi tho'v,kumiGci thOv,kumiṅci thŏv,kumɪŋt͡ʃɪ t̪ʰoʋ,heap up (tr.),குவி (த்த்)  
ꢭꢸꢪ꣄ꢦꢶ,लुम्पि,லும்பி,lumpi,lumpi,lumpi,lumpɪ,confuse (tr.),குழப்பு (இன்)  
ꢭꢸꢪ꣄ꢦꢫꢶ ꢬꢴꢵ,लुम्पयि र्हा,லும்பயி ரா:,lumpayi rhaa,lumpayi rhA,lumpayi rhā,lumpəjɪ ɾɦɑː,Be confused (int.),குழம்பு (இன்)  
ꢔꣁꢳꢔꣁꢳꢫꢶ ꢮꢡ꣄ꢡꣁ ꢒꢾꢬ꣄,गोळगोळयि वत्ता॑ केर,கொ3ளகொ3ளயி வத்தொ கேர்,go'l'ago'l'ayi vatto' ke'r,gOLagOLayi vattO kEr,gŏl̤agŏl̤ayi vattŏ kĕr,goɭəgoɭəjɪ ʋət̪t̪o keɾ,Babble(int.),குழறு (இன்)  
ꢦꣁꢭ꣄ꢭꢪ꣄ ꢦꣂꢜ꣄,पोल्लम्पोट्,பொல்லம்போட்,po'llam pot',pOllam poT,pŏllam poṭ,polləm poːʈ,become hole (int.),குழி (ந்த்)  
ꢦꣁꢭ꣄ꢭꢪ꣄ ꢒꢾꢬ꣄,पा॑ल्लम्केर्,பொல்லம்கேர்,po'llam ke'r,pOllam kEr,pŏllam kĕr,polləm keɾ,dig (tr.),குழி (த்த்)  
ꢦꣁꢭ꣄ꢭꢪ꣄ ꢒꣁꢮ꣄ꢬꢶ,पा॑ल्लम का॑व्रि,பொல்லம் கொவ்ரி,po'llam ko'vri,pOllam kOvri,pŏllam kŏvri,polləm koʋɾɪ,dig (tr.),குழி (த்த்)  
ꢙꢾꢡ ꢗꢿꢬ꣄,ज॑तचेर्,ஜெதசேர்,je'ta cher,jEta cer,jĕta cer,d͡ʒet̪ə t͡ʃeːɾ,assemble,குழுமு (இன்)  
ꢒꢮ꣄ꢭꢫꢶ ꢬꢴꢵ,कव्लयि र्हा,கவ்லயிரா:,kavlayi rhaa,kavlayi rhA,kavlayi rhā,kəʋləjɪ ɾɦɑː,mix (int.),குழை (ந்த்)  
ꢒꢮ꣄ꢭꢶ,कव्लि,கவ்லி,kavli,kavli,kavli,kəʋlɪ,mix (tr.),குழை (த்த்)  
ꢱ꣄ꢥꢵꢥ꣄ ꢒꢿꢬ꣄,स्नान्केर्,ஸ்நான்கேர்,snaan ker,snAn ker,snān ker,s̪n̪ɑːn̪ keːɾ,take bath,குளி (த்த்)  
ꢃꢖ꣄ꢔꢸ ꢤꢹꢮ꣄,आङ्गुधूव,ஆங்கு3தூ4வ்,aangu dhoov,AGgu dhUv,āṅgu dhūv,ɑːŋgu d̪ʰuːʋ,take bath,குளி (த்த்)  
ꢱꢶꢳ꣄ꢳꢦꣂꢜ꣄,सिळ्ळपोट,ஸிள்ளபோட்,sil'l'apot',siLLapoT,sil̤l̤apoṭ,s̪ɪɭɭəpoːʈ,become cold,குளிர் (ந்த்)  
ꢔꢸꢣ꣄ꢣꢶ,गुद्दि,தேஸ்,guddi,guddi,guddi,gud̪d̪ɪ,Pound/thrash,குற்று 
ꢒꢸꢬ꣄ꢗꢶꢭꢾ,कुर्चिले,குர்சிலே,kurchile',kurcilE,kurcilĕ,kuɾt͡ʃɪle,"mark, note",குறி (த்த்)  
ꢥꢴꢥ꣄ꢥ ꢒꢿꢬ꣄,न्हन्ना॑केर,ந:ன்னொகேர்,nhanna ker,nhanna ker,nhanna ker,n̪ɦən̪n̪ə keːɾ,Shorten/lessen,குறுக்கு 
ꢆꢥ꣄ꢥꣁ ꢒꢿꢬ꣄,उन्ना॑ केर,உன்னொ கேர்,unno' ker,unnO ker,unnŏ ker,un̪n̪o keːɾ,Shorten/lessen,குறுக்கு 
ꢥꢴꢥ꣄ꢥꢲꣁ,न्हन्न॑हो,ந:ன்னொஹோ,nhannaho',nhannahO,nhannahŏ,n̪ɦən̪n̪əɦo,become small,குறுகு (இன்)  
ꢪꣁꢥ꣄ꢥꢸꢪ꣄ꢒꢸꢱ꣄ꢒꢫꢶ ꢬꢴꢵ,मा॑न्नुम्कुस्कयि र्हा,மொன்னும்குஸ்கயி ரா:,mo'nnumkuskayi rhaa,mOnnumkuskayi rhA,mŏnnumkuskayi rhā,mon̪n̪umkus̪kəjɪ ɾɦɑː,pricked by conscience,குறுகுறு (இன்)  
ꢆꢥ꣄ꢥꣁ ꢲꣁꢫ꣄ꢬꢴꢵ,उन्ना॑ हा॑य र्हा ,உன்னொ ஹொய் ரா:,unno' ho'yrhaa,unnO hOyrhA,unnŏ hŏyrhā,un̪n̪o ɦojɾɦɑː,decrease (int.),குறை (ந்த்)  
ꢆꢥ꣄ꢥꣁ ꢒꢿꢬ꣄,उन्ना॑केर्,உன்னொகேர்,unno' ker,unnO ker,unnŏ ker,un̪n̪o keːɾ,decrease (tr.),குறை (த்த்)  
ꢏꢖ꣄ꢔꢶ,आ॑ङ्गि,ஒங்கி3,o'ngi,OGgi,ŏṅgi,oŋgɪ,bend (int.),குனி (ந்த்)  
ꢏꢖ꣄ꢔꢵꢜ꣄,आ॑ङ्गाट्,ஒங்கா3ட்,o'ngaat',OGgAT,ŏṅgāṭ,oŋgɑːʈ,bend (tr.),குனிய வை (த்த்)  
ꢭꢵꢙ꣄,लाज,லாஜ்,laaj,lAj,lāj,lɑːd͡ʒ,feel shame,கூசு (இன்)  
ꢭꢵꢱ꣄,लास,லாஸ்,laas,lAs,lās,lɑːs̪,feel shame,கூசு (இன்)  
ꢭꢙ꣄ꢙꣁ ꢦꣁꢥ꣄ꢣꢶ,लज्जा॑ पा॑न्दि,லஜ்ஜொ பொந்தி3,lajjo' po'ndi,lajjO pOndi,lajjŏ pŏndi,ləd͡ʒd͡ʒo pon̪d̪ɪ,feel shame,கூசு (இன்)  
ꢗꢾꢬ꣄ꢗꢶ,चेर्चि,செர்சி,che'rchi,cErci,cĕrci,t͡ʃeɾt͡ʃɪ,add,கூட்டு 
ꢗꢾꢬ꣄ꢭꢿ,चेर्ले,செர்லே,che'rle,cErle,cĕrle,t͡ʃeɾleː,"join, increase",கூடு (இன்)  
ꢲꢵꢡ꣄ ꢙꢾꢡ ꢗꢾꢬ꣄ꢗ꣄ꢗꢶ,हात्ज॑त च॑र्च्चि,ஹாத்ஜெதசெர்சி,haat je'ta che'rchchi,hAt jEta cErcci,hāt jĕta cĕrcci,ɦɑːt̪ d͡ʒet̪ə t͡ʃeɾt͡ʃt͡ʃɪ,fold hands (to worship),கூப்பு (இன்)  
ꢬꢾꢗ꣄ꢗ ꢡꢵꢫ꣄,र॑च्चताय्,ரெச்சொதாய்,re'chcha taay,rEcca tAy,rĕcca tāy,ɾet͡ʃt͡ʃə t̪ɑːj,shout,கூவு (இன்)  
ꢪꢿꢠ꣄,मेन,மேன்,men,meN,meṇ,meːɳ,say,கூறு (இன்)  
ꢱꢖ꣄ꢔꢶ,सङ्गि,ஸங்கி3,sangi,saGgi,saṅgi,s̪əŋgɪ,say,கூறு (இன்)  
ꢏꢖ꣄ꢒꢶ ,आ॑ङ्गि,ஒங்கி3,o'nki,OGki,ŏṅki,oŋkɪ,bend (int.),கூனு (இன்)  
ꢱ꣄ꢮꢦ꣄ꢬꢡꢵꢦ꣄ ꢒꢾꢬ꣄ꢭꢿ,स्वप्रताप क॑र्ले,ஸ்வப்ரதாப் கெர்லே,svaprataap ke'rle,svapratAp kErle,svapratāp kĕrle,s̪ʋəpɾət̪ɑːp keɾleː,Boast/brag,கொக்கரி (த்த்)  
ꢒꢾꢖ꣄ꢙꢶ,क॑ञ्जि,கெஞ்ஜி,ke'ngji,kEGji,kĕṅji,keŋd͡ʒɪ,plead for favour,கெஞ்சு (இன்)  
ꢪꢔꢶꢭꢾ,मगिले,மகி3லே,magile',magilE,magilĕ,məgɪle,plead for favour,கெஞ்சு (இன்)  
ꢥꢵꢯ꣄,नाश,நாஶ்,naash,nAz,nāś,n̪ɑːʃ,spoil (tr.),கெடு (த்த்)  
ꢥꢯꢥꣁ ꢲꣂ,  नाशना॑ हो,நாஶனொஹோ,nashano' ho,nazanO ho,naśanŏ ho,n̪əʃən̪o ɦoː,be spoiled (int.),கெடு (ட்)  
ꢙꢾꢔꢸꢖ꣄ꢗꢶ,जेगिञ्चि,ஜெகி3ஞ்சி,je'gungchi,jEguGci,jĕguṅci,d͡ʒeguŋt͡ʃɪ,win,கெல்லு (இன்)  
ꢙꢷꢔ꣄,जीग,ஜீக்3,jeeg,jIg,jīg,d͡ʒiːg,win,கெல்லு (இன்)  
ꢨꢸꢱ꣄ꢒꢸꢜ꣄ꢜꢶ ꢬꣂꢜ꣄,बुस्कुट्टि रोट्,பு3ஸ்குட்டிரோட்,buskut't'i rot',buskuTTi roT,buskuṭṭi roṭ,bus̪kuʈʈɪ ɾoːʈ,sob,கேவு (இன்)  
ꢎꢒꢶ,ऐकि,ஐகி,aiki,aiki,aiki,əɪkɪ,hear,கேள் (ட்ட)  
ꢂꢪ꣄ꢨꢜ꣄ ꢬꢴꢵ,अम्बट र्हा,அம்ப3ட் ரா:,ambat' rhaa,ambaT rhA,ambaṭ rhā,əmbəʈ ɾɦɑː,be sour(int.),கை (த்த்)  
ꢲꣁ,हो,ஹோ,ho',hO,hŏ,ɦo,be sour(int.),கை (த்த்)  
ꢔꢸꢜ꣄ꢜꢸꢡꢵꢫ꣄,कुट्टुताय,குட்டுதாய்,gut't'utaay,guTTutAy,guṭṭutāy,guʈʈut̪ɑːj,beat,கொட்டு (இன்)  
ꢣꢿ,दे,தே3,de,de,de,d̪eː,give,கொடு (த்த்)  
ꢜꢖ꣄ꢒꢥꣁ ꢒꢿꢬ꣄,टङ्कना॑ केर,டங்கனொ கேர்,t'ankano' ker,TaGkanO ker,ṭaṅkanŏ ker,ʈəŋkən̪o keːɾ,carve,கொத்து 
ꢒꣁꢡ꣄ꢡꢶ,का॑त्ति,கொத்தி,ko'tti,kOtti,kŏtti,kot̪t̪ɪ,carve,கொத்து 
ꢡꢦꢫꢶ ꢙꢵ,तपयि जा,தபயி ஜா,tapayi jaa,tapayi jA,tapayi jā,t̪əpəjɪ d͡ʒɑː,boil up,கொதி (த்த்)  
ꢲꢸꢨ꣄ꢨꢶ,हुब्बि,ஹுப்3பி3,hubbi,hubbi,hubbi,ɦubbɪ,"swell up, boil up",கொந்தளி (த்த்)  
ꢱꢸꢙ꣄ꢙꢶ,सुज्जि,ஸுஜ்ஜி,sujji,sujji,sujji,s̪ud͡ʒd͡ʒɪ,"swell up, boil up",கொந்தளி (த்த்)  
ꢡꣂꢠꢸꢪ꣄ ꢔꣁꢳꣁ ꢒꢿꢬ꣄,तोणुम गोळा॑ केर,தோணும் கொ3ளொ கேர்,tonum go'l'o' ker,toNum gOLO ker,toṇum gŏl̤ŏ ker,t̪oːɳum goɭo keːɾ,gargle,கொப்பளி (த்த்)  
ꢡꣂꢠ꣄ ꢔꣁꢳꣁ ꢒꢿꢬ꣄,तोण गोळा॑ केर,தோண் கொ3ளொ கேர்,ton go'l'o' ker,toN gOLO ker,toṇ gŏl̤ŏ ker,t̪oːɳ goɭo keːɾ,gargle,கொப்பளி (த்த்)  
ꢡꣂꢜ꣄,तोट्,தோட்,tot',toT,toṭ,t̪oːʈ,pluck,கொய் (த்)  
ꢪꢵꢬ꣄,मार्,மார்,maar,mAr,mār,mɑːɾ,kill,கொல் (ன்ற்)  
ꢪꣁꢬꢵꢜ꣄,मा॑राट्,மொராட்,mo'raat',mOrAT,mŏrāṭ,moɾɑːʈ,kill,கொல் (ன்ற்)  
ꢧꢖ꣄ꢔꢶꢜ꣄,फङ्गिट्,ப2ங்கி3ட்,phangit',phaGgiT,phaṅgiṭ,pʰəŋgɪʈ,winnow,கொழி/களை(த்த்)  
ꢪꢥ꣄ꢣꣁ ꢗꢿꢜ꣄,मन्दा॑चेट्,மந்தொ3சேட்,mando' chet',mandO ceT,mandŏ ceṭ,mən̪d̪o t͡ʃeːʈ,become fat,கொழு (த்த்)  
ꢢꣁꢮ꣄ꢭꢾ,था॑व्ले,தொ2வ்லே,tho'vle',thOvlE,thŏvlĕ,t̪ʰoʋle,have,கொள் (ண்ட்)  
ꢩꣁꢬ꣄ꢮꢶ,भा॑र्वि,பொ4ர்வி,bho'rvi,bhOrvi,bhŏrvi,bʰoɾʋɪ,lit fire,கொளுத்து (இன்)  
ꢭꢔꢵꢜ꣄,लगाट,லகா3ட்,lagaat',lagAT,lagāṭ,ləgɑːʈ,lit fire,கொளுத்து (இன்)  
ꢗꢵꢮ꣄,चाव्,சாவ்,chaav,cAv,cāv,t͡ʃɑːʋ,munch,கொறி (த்த்)  
ꢗꢾꢮ꣄ꢛ꣄ꢗꢶ,च॑वञ्चि,செவ்ஞ்சி,che'vnchi,cEvJci,cĕvñci,t͡ʃeʋɲt͡ʃɪ,munch,கொறி (த்த்)  
ꢏꢬ꣄ꢦꢶ,आ॑र्पि,ஒர்பி,o'rpi,Orpi,ŏrpi,oɾpɪ,comb head,கோது (இன்)  
ꢬꢵꢒ꣄ ꢂꢥ꣄ꢭꢾ,राक अन्ले,ராக்அன்லே,raak anle',rAk anlE,rāk anlĕ,ɾɑːk ən̪le,get angry,கோபி (த்த்)  
ꢨꣁꢪ꣄,पोम्,போம்,bo'm,bOm,bŏm,bom,string,கோர் (த்த்)  
ꢪꢔꢶꢭꢿ,मगिले,மகி3லே,magile,magile,magile,məgɪleː,request,கோரு (இன்)  
ꢪꢾꢥ꣄ꢭꢿ,म॑न्ले,மென்லே,me'nle,mEnle,mĕnle,men̪leː,request,கோரு (இன்)  
ꢒ꣄ꢰꢪꣁ ꢒꢾꢬ꣄ꢭꢿ,क्षमा॑ क॑र्ले,க்ஷமொ கெர்லே,kshamo' ke'rle,kSamO kErle,kṣamŏ kĕrle,kʂəmo keɾleː,tolerate,சகி (த்த்)  
ꢆꢭꢵꢱ꣄ ꢒꢿꢬ꣄,उलास्केर्,உலாஸ்கேர்,ulaas ker,ulAs ker,ulās ker,ulɑːs̪ keːɾ,wander,சஞ்சரி (த்த்)  
ꢗꢶꢜꢸꢗꢶꢞꢵꢜ꣄,चिटुचिडट्,சிடு3சிடா3ட்,chit'uchid'aat',ciTuciDAT,ciṭuciḍāṭ,t͡ʃɪʈut͡ʃɪɖɑːʈ,make crackling sound,சடசட (த்த்)  
ꢯꢶꢡꢶꢭꢶ ꢙꢵ,शितिलि जा,ஶிதிலி ஜா,shitili jaa,zitili jA,śitili jā,ʃɪt̪ɪlɪ d͡ʒɑː,crush (int.)/deform,சிதை (ந்த்)  
ꢗꢾꢣꢶꢭꢶꢙꢵ,चेदिलि जा,செதி3லி ஜா,che'dilijaa,cEdilijA,cĕdilijā,t͡ʃed̪ɪlɪd͡ʒɑː,crush (int.)/deform,சிதை (ந்த்)  
ꢣ꣄ꢒ꣄ꢒꢶ,द॑क्कि,தெ3க்கி,dkki,dkki,dkki,d̪kkɪ,meet,சந்தி (த்த்)  
ꢪꢷꢭ꣄,मील,மீள்,meel,mIl,mīl,miːl,meet,சந்தி (த்த்)  
ꢱꢾꢥ꣄ꢣꢿꢮ꣄ꢦꣂꢜ꣄,स॑न्देव्पोट,ஸெந்தே3வ்போட்,se'ndevpot',sEndevpoT,sĕndevpoṭ,s̪en̪d̪eːʋpoːʈ,doubt,சந்தேகி (த்த்)  
ꢗꢵꢜ꣄,चाट,சாட்,chaat',cAT,cāṭ,t͡ʃɑːʈ,Lick/suckle,சப்பு (இன்)  
ꢚꢹꢬ꣄,झूर,ஜூ2ர்,jhoor,jhUr,jhūr,d͡ʒʰuːɾ,Lick/suckle,சப்பு (இன்)  
ꢱꢨꢶꢖ꣄ꢗꢶ,सबिञ्चि,ஸபி3ஞ்சி,sabingchi,sabiGci,sabiṅci,s̪əbɪŋt͡ʃɪ,curse,சபி (த்த்)  
ꢗꢵꢭ꣄,चाल,சால்,chaal,cAl,cāl,t͡ʃɑːl,happen,சம்பவி (த்த்)  
ꢙꣁꢞꢸꢖ꣄ꢗꢶ,जा॑डुञ्चि,ஜொடு3ஞ்சி,jo'd'ungchi,jODuGci,jŏḍuṅci,d͡ʒoɖuŋt͡ʃɪ,earn,சம்பாதி (த்த்)  
ꢏꢦ꣄ꢦꢶꢭꢾ,आ॑प्पिले,ஒப்பிலே,o'ppile',OppilE,ŏppilĕ,oppɪle,agree,சம்மதி (த்த்)  
ꢣꢷ ꢗꢾꢬ꣄ꢗꢶ,दी चेर्चि,தீ3 செர்சி,dee che'rchi,dI cErci,dī cĕrci,d̪iː t͡ʃeɾt͡ʃɪ,Submit/send in,சமர்ப்பி (இன்)  
ꢤꢞ꣄ꢞꢿ,धड्डे,த4ட்3டே3,dhad'd'e,dhaDDe,dhaḍḍe,d̪ʰəɖɖeː,Submit/send in,சமர்ப்பி (இன்)  
ꢥꢶꢬ꣄ꢮꢵꢲ꣄ ꢒꢿꢬ꣄,निर्वाह केर,நிர்வாஹ் கேர்,nirvaah ker,nirvAh ker,nirvāh ker,n̪ɪɾʋɑːɦ keːɾ,manage,சமாளி (த்த்)  
ꢱꢛ꣄ꢗꢵꢭꢥꣁ ꢒꢿꢬ꣄,सञ्चालना॑ केर,ஸஞ்சாலனொ கேர்,sanchaalano' ker,saJcAlanO ker,sañcālanŏ ker,s̪əɲt͡ʃɑːlən̪o keːɾ,manage,சமாளி (த்த்)  
ꢭꢾꢔꢸꢡ꣄ꢡꣁ ꢙꢵ,ल॑गुत्ता॑जा,லெகு3த்தொஜா,le'gutto' jaa,lEguttO jA,lĕguttŏ jā,legut̪t̪o d͡ʒɑː,go near,சமீபி (த்த்)  
ꢭꢥ꣄ꢣꢶ,लन्दि,லந்தி3,landi,landi,landi,lən̪d̪ɪ,go near,சமீபி (த்த்)  
ꢗꢵꢭ꣄ꢲꣁ,चाल्हो,சால்ஹோ,chaalho',cAlhO,cālhŏ,t͡ʃɑːlɦo,Become mature(int.),சமை (ந்த்)  
ꢬꢸꢡꢸꢲꣁ,रुतुहो,ருது ஹோ,rutuho',rutuhO,rutuhŏ,ɾut̪uɦo,Become mature(int.),சமை (ந்த்)  
ꢲꢥ꣄ꢣꢶ,हन्दि,ஹந்தி3,handi,handi,handi,ɦən̪d̪ɪ,cook,சமை (த்த்)  
ꢏꢠ꣄ꢜ꣄ꢫꢦꣁꢔꢸꢪ꣄  ꢏꢖ꣄ꢔꢶ,आ॑ण्ट्यपोगुम आ॑ङ्गि,ஒண்ட்யபோகு3ம் ஒங்கி3,o'nt'yapo'gum  o'ngi,ONTyapOgum  OGgi,ŏṇṭyapŏgum  ŏṅgi,oɳʈjəpogum  oŋgɪ,tilt (int.)/slant,சரி (ந்த்)  
ꢏꢠ꣄ꢜ꣄ꢫꢦꣂꢔꢸꢪ꣄ ꢏꢖ꣄ꢔꢵꢜ꣄,आ॑ण्ट्यपोगुम् आ॑ङ्गाट्,ஒண்ட்யபோகு3ம் ஒங்கா3ட்,o'nt'yapogum o'ngaat',ONTyapogum OGgAT,ŏṇṭyapogum ŏṅgāṭ,oɳʈjəpoːgum oŋgɑːʈ,tilt (tr.)slant,சரி (த்த்)  
ꢚꢶꢬ꣄ꢒꢶ,झिर्कि,ஜி2ர்கி,jhirki,jhirki,jhirki,d͡ʒʰɪɾkɪ,slip,சருக்கு (இன்)  
ꢒꣁꢛ꣄ꢗꢶꢥ ꢶꢮꢗꢥ꣄ ꢒꢿꢬ꣄,का॑ञ्चिनि वचन्केर,கொஞ்சினி வசன் கேர்,ko'nchina ivachan ker,kOJcina ivacan ker,kŏñcina ivacan ker,koɲt͡ʃɪn̪ə ɪʋət͡ʃən̪ keːɾ,talk amorously,சல்லாபி (த்த்)  
ꢱꢭ꣄ꢭꢵꢦꢸ  ꢮꢗꢥ꣄ ꢒꢿꢬ꣄,सल्लापु वचन केर,ஸல்லாபு வசன் கேர்,sallaapu  vachan ker,sallApu  vacan ker,sallāpu  vacan ker,s̪əllɑːpu  ʋət͡ʃən̪ keːɾ,talk amorously,சல்லாபி (த்த்)  
ꢱꢶꢥꢫꢶ ꢙꢵ,शिनयि जा,ஶினயி ஜா,sinayi jaa,sinayi jA,sinayi jā,s̪ɪn̪əjɪ d͡ʒɑː,be tired,சலி (ந்த்)  
ꢚꢶꢬ꣄ꢒꢶ ꢦꣂꢜ꣄,झिर्कि पोट,ஜி2ர்கி போட்,jhirki pot',jhirki poT,jhirki poṭ,d͡ʒʰɪɾkɪ poːʈ,slip,சறுக்கு (இன்)  
ꢪꣂꢬ꣄,मोर्,மோர்,mor,mor,mor,moːɾ,die,சா (த்த்)  
ꢗꢸꢒ꣄ꢱꢖ꣄ꢔꢶ,चूक्सङ्गि,சூக்ஸங்கி3,chuksangi,cuksaGgi,cuksaṅgi,t͡ʃuks̪əŋgɪ,charge with/accuse,சாட்டு (இன்)  
ꢣꣂꢰ ꢃꢬꣂꢦꢠꣁ,दोष आरोपणा॑,தோ3ஷ ஆரோபணொ,dosha aaropano',doSa AropaNO,doṣa āropaṇŏ,d̪oːʂə ɑːɾoːpəɳo,charge with/accuse,சாட்டு (இன்)  
ꢚꢵꢫ꣄,झाय्,ஜா2ய்,jhaay,jhAy,jhāy,d͡ʒʰɑːj,close,சாத்து (இன்)  
ꢱ꣄ꢢꢶꢬꣁ ꢒꢿꢬ꣄,स्थिरा॑ केर,ஸ்தி2ரொகேர்,sthiro' ker,sthirO ker,sthirŏ ker,s̪t̪ʰɪɾo keːɾ,establish (a fact),சாதி (த்த்)  
ꢓꢵ,खा,கா2,khaa,khA,khā,kʰɑː,eat,சாப்பிடு (ட்)  
ꢦꣂꢒ꣄ ꢏꢖBꢔꢶ,पोक्ओङ्गि,போக்ஒங்கி3,pok o'ngaBgi,pok OGaBgi,pok ŏṅaBgi,poːk oŋəBgɪ,incline (int.),சாய் (ந்த்)  
ꢦꣂꢒ꣄ ꢏꢖBꢔꢵꢜ꣄,पोक्आ॑ङ्गाट्,போக்ஒங்கா3ட்,pok o'ngaBgaat',pok OGaBgAT,pok ŏṅaBgāṭ,poːk oŋəBgɑːʈ,incline (tr.),சாய் (த்த்)  
ꢥꣁꢪ꣄ꢪꢶꢭꢶ ꢬꢴꢵ,ना॑म्मिलि र्हा,நொம்மிலிரா:,no'mmili rhaa,nOmmili rhA,nŏmmili rhā,n̪ommɪlɪ ɾɦɑː,depend on,சார் (ந்த்)  
